"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2015-06-01T04:00:00.000Z","11,463","11,515","11,155","11,197","-1.90","-2.07","0"
"2015-06-08T04:00:00.000Z","11,132","11,453","10,865","11,196","-0.0059","-0.1816","0"
"2015-06-15T04:00:00.000Z","11,053","11,246","10,798","11,040","-1.40","-1.57","0"
"2015-06-22T04:00:00.000Z","11,139","11,636","11,139","11,492","4.10","3.92","0"
"2015-06-29T04:00:00.000Z","11,405","11,410","10,898","11,058","-3.78","-3.95","0"
"2015-07-06T04:00:00.000Z","10,825","11,340","10,653","11,316","2.33","2.15","0"
"2015-07-13T04:00:00.000Z","11,489","11,788","11,414","11,673","3.16","2.99","0"
"2015-07-20T04:00:00.000Z","11,679","11,802","11,335","11,347","-2.79","-2.97","0"
"2015-07-27T04:00:00.000Z","11,288","11,313","11,053","11,309","-0.3389","-0.5146","0"
"2015-08-03T04:00:00.000Z","11,296","11,670","11,248","11,491","1.61","1.43","0"
"2015-08-10T04:00:00.000Z","11,546","11,618","10,893","10,985","-4.40","-4.58","0"
"2015-08-17T04:00:00.000Z","11,045","11,114","10,125","10,125","-7.83","-8.01","0"
"2015-08-24T04:00:00.000Z","9,805.72","10,383","9,338.20","10,299","1.72","1.54","0"
"2015-08-31T04:00:00.000Z","10,201","10,380","9,928.65","10,038","-2.53","-2.71","0"
"2015-09-07T04:00:00.000Z","10,149","10,513","10,055","10,124","0.8520","0.6763","0"
"2015-09-14T04:00:00.000Z","10,113","10,336","9,861.51","9,916.16","-2.05","-2.22","0"
"2015-09-21T04:00:00.000Z","9,837.13","10,001","9,362.28","9,688.53","-2.30","-2.47","0"
"2015-09-28T04:00:00.000Z","9,633.68","9,788.27","9,325.05","9,553.07","-1.40","-1.57","0"
"2015-10-05T04:00:00.000Z","9,691.65","10,147","9,647.17","10,097","5.69","5.51","0"
"2015-10-12T04:00:00.000Z","10,128","10,187","9,890.46","10,104","0.0776","-0.0981","0"
"2015-10-19T04:00:00.000Z","10,085","10,847","10,080","10,795","6.83","6.65","0"
"2015-10-26T04:00:00.000Z","10,791","10,887","10,692","10,850","0.5151","0.3394","0"
"2015-11-02T05:00:00.000Z","10,750","11,055","10,744","10,988","1.27","1.10","0"
"2015-11-09T05:00:00.000Z","10,993","10,995","10,607","10,708","-2.54","-2.72","0"
"2015-11-16T05:00:00.000Z","10,609","11,164","10,609","11,120","3.84","3.67","0"
"2015-11-23T05:00:00.000Z","11,106","11,366","10,869","11,294","1.56","1.39","0"
"2015-11-30T05:00:00.000Z","11,268","11,431","10,633","10,752","-4.80","-4.97","0"
"2015-12-07T05:00:00.000Z","10,832","10,993","10,294","10,340","-3.83","-4.01","0"
"2015-12-14T05:00:00.000Z","10,407","10,830","10,123","10,608","2.59","2.42","0"
"2015-12-21T05:00:00.000Z","10,607","10,796","10,401","10,728","1.13","0.9503","0"
"2015-12-28T05:00:00.000Z","10,748","10,860","10,627","10,743","0.1433","-0.0324","0"
"2016-01-04T05:00:00.000Z","10,486","10,486","9,810.47","9,849.34","-8.32","-8.49","0"
"2016-01-11T05:00:00.000Z","9,814.04","10,164","9,459.09","9,545.27","-3.09","-3.26","0"
"2016-01-18T05:00:00.000Z","9,542.60","9,837.62","9,314.57","9,764.88","2.30","2.13","0"
"2016-01-25T05:00:00.000Z","9,790.44","9,905.08","9,563.64","9,798.11","0.3403","0.1646","0"
