"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2020-06-01T04:00:00.000Z","23,540","24,810","23,540","24,770","8.03","8.03","1,112,405"
"2020-06-08T04:00:00.000Z","25,018","25,304","23,895","24,301","-1.89","-1.89","996,166"
"2020-06-15T04:00:00.000Z","23,991","24,777","23,685","24,644","1.41","1.41","919,602"
"2020-06-22T04:00:00.000Z","24,529","25,071","24,185","24,550","-0.3810","-0.3789","610,252"
"2020-06-29T04:00:00.000Z","24,628","25,454","24,149","25,373","3.35","3.36","879,529"
"2020-07-06T04:00:00.000Z","25,546","26,783","25,543","25,727","1.40","1.40","1,597,473"
"2020-07-13T04:00:00.000Z","25,849","26,104","24,920","25,089","-2.48","-2.48","945,444"
"2020-07-20T04:00:00.000Z","25,020","25,780","24,598","24,705","-1.53","-1.53","1,072,818"
"2020-07-27T04:00:00.000Z","24,910","25,197","24,527","24,595","-0.4452","-0.4430","747,288"
"2020-08-03T04:00:00.000Z","24,567","25,201","24,168","24,532","-0.2591","-0.2569","860,365"
"2020-08-10T04:00:00.000Z","24,377","25,490","24,273","25,183","2.66","2.66","783,972"
"2020-08-17T04:00:00.000Z","25,212","25,589","24,621","25,114","-0.2747","-0.2725","782,867"
"2020-08-24T04:00:00.000Z","25,353","25,749","25,186","25,422","1.23","1.23","778,952"
"2020-08-31T04:00:00.000Z","25,732","25,847","24,489","24,695","-2.86","-2.86","1,267,587"
"2020-09-14T04:00:00.000Z","24,569","24,830","24,251","24,455","-0.9720","-0.9698","806,107"
"2020-09-21T04:00:00.000Z","24,484","24,543","23,124","23,235","-4.99","-4.99","850,598"
"2020-09-28T04:00:00.000Z","23,284","23,781","23,250","23,459","0.9625","0.9646","442,660"
"2020-10-05T04:00:00.000Z","24,039","24,344","23,675","24,119","2.81","2.82","682,396"
"2020-10-12T04:00:00.000Z","24,217","24,809","24,102","24,387","1.11","1.11","981,217"
"2020-10-19T04:00:00.000Z","24,565","24,971","24,457","24,919","2.18","2.18","1,226,906"
"2020-10-26T04:00:00.000Z","24,840","24,873","24,030","24,107","-3.26","-3.25","892,160"
"2020-11-02T05:00:00.000Z","24,275","25,800","24,233","25,713","6.66","6.66","1,189,330"
"2020-11-09T05:00:00.000Z","26,158","26,474","25,909","26,157","1.73","1.73","1,543,214"
"2020-11-16T05:00:00.000Z","26,362","26,618","26,192","26,452","1.13","1.13","1,134,081"
"2020-11-23T05:00:00.000Z","26,660","27,040","26,369","26,895","1.68","1.68","1,182,137"
"2020-11-30T05:00:00.000Z","26,853","26,961","26,323","26,836","-0.2185","-0.2163","1,904,615"
"2020-12-07T05:00:00.000Z","26,871","26,871","26,256","26,506","-1.23","-1.23","1,238,441"
"2020-12-14T05:00:00.000Z","26,522","26,678","26,128","26,499","-0.0274","-0.0252","1,218,402"
"2020-12-21T05:00:00.000Z","26,423","26,499","25,999","26,387","-0.4228","-0.4206","709,978"
"2020-12-28T05:00:00.000Z","26,288","27,341","26,264","27,231","3.20","3.20","958,185"
"2021-01-04T05:00:00.000Z","27,087","27,921","27,079","27,878","2.38","2.38","1,867,474"
"2021-01-11T05:00:00.000Z","28,004","28,668","27,781","28,574","2.50","2.50","1,901,603"
"2021-01-25T05:00:00.000Z","29,677","30,191","28,260","28,284","-1.02","-1.01","1,787,644"
"2021-02-01T05:00:00.000Z","28,458","29,511","28,382","29,289","3.55","3.56","1,359,234"
"2021-02-08T05:00:00.000Z","29,629","30,184","29,264","30,174","3.02","3.02","723,817"
"2021-02-16T05:00:00.000Z","30,676","31,183","30,100","30,645","1.56","1.56","1,341,848"
"2021-02-22T05:00:00.000Z","31,072","31,072","28,980","28,980","-5.43","-5.43","2,169,224"
"2021-03-01T05:00:00.000Z","29,458","29,912","28,513","29,098","0.4074","0.4096","1,570,815"
"2021-03-08T05:00:00.000Z","29,363","29,550","28,326","28,740","-1.23","-1.23","1,928,914"
"2021-03-15T04:00:00.000Z","28,924","29,597","28,613","28,991","0.8741","0.8763","1,327,784"
"2021-03-22T04:00:00.000Z","28,801","29,139","27,505","28,336","-2.26","-2.26","1,181,493"
"2021-03-29T04:00:00.000Z","28,317","28,939","28,132","28,939","2.13","2.13","1,005,431"
"2021-04-05T04:00:00.000Z","29,101","29,152","28,587","28,699","-0.8291","-0.8269","664,320"
"2021-04-12T04:00:00.000Z","28,792","29,079","28,274","28,970","0.9440","0.9462","1,009,022"
"2021-04-19T04:00:00.000Z","28,960","29,320","28,507","29,079","0.3764","0.3786","1,007,226"
"2021-04-26T04:00:00.000Z","29,106","29,405","28,702","28,725","-1.22","-1.21","1,011,102"
"2021-05-03T04:00:00.000Z","28,660","28,884","28,256","28,611","-0.3977","-0.3955","1,005,210"
"2021-05-10T04:00:00.000Z","28,777","28,842","27,716","28,028","-2.04","-2.04","1,092,268"
"2021-05-17T04:00:00.000Z","28,131","28,617","28,074","28,458","1.54","1.54","804,210"
"2021-05-24T04:00:00.000Z","28,418","29,336","28,196","29,124","2.34","2.34","1,298,677"
"2021-06-07T04:00:00.000Z","28,986","29,004","28,616","28,842","-0.9692","-0.9670","998,579"
"2021-06-14T04:00:00.000Z","28,946","28,946","28,216","28,801","-0.1417","-0.1395","1,007,968"
"2021-06-21T04:00:00.000Z","28,502","29,305","28,300","29,288","1.69","1.69","1,032,879"
"2021-06-28T04:00:00.000Z","29,366","29,395","28,232","28,310","-3.34","-3.34","873,679"
"2021-07-12T04:00:00.000Z","27,673","28,219","27,420","28,005","-1.08","-1.08","996,573"
"2021-07-19T04:00:00.000Z","27,787","27,787","26,971","27,322","-2.44","-2.44","880,003"
"2021-07-26T04:00:00.000Z","26,826","26,879","24,749","25,961","-4.98","-4.98","1,644,165"
"2021-08-02T04:00:00.000Z","26,055","26,651","25,743","26,179","0.8411","0.8433","881,048"
"2021-08-09T04:00:00.000Z","25,969","26,822","25,921","26,392","0.8106","0.8128","872,603"
"2021-08-16T04:00:00.000Z","26,365","26,450","24,582","24,850","-5.84","-5.84","1,086,517"
"2021-08-23T04:00:00.000Z","25,169","25,983","25,037","25,408","2.25","2.25","931,641"
"2021-08-30T04:00:00.000Z","25,406","26,359","25,111","25,902","1.94","1.95","1,166,878"
"2021-09-13T04:00:00.000Z","25,885","25,901","24,425","24,921","-3.79","-3.79","1,273,750"
"2021-09-20T04:00:00.000Z","24,640","24,827","23,771","24,192","-2.92","-2.92","945,769"
"2021-09-27T04:00:00.000Z","24,131","24,694","24,046","24,576","1.59","1.59","851,216"
"2021-10-04T04:00:00.000Z","24,479","25,065","23,681","24,838","1.07","1.07","931,557"
"2021-10-11T04:00:00.000Z","25,162","25,437","24,866","25,331","1.99","1.99","629,481"
"2021-10-18T04:00:00.000Z","25,425","26,230","25,123","26,127","3.14","3.14","892,751"
"2021-10-25T04:00:00.000Z","26,021","26,235","25,314","25,377","-2.87","-2.87","868,186"
"2021-11-01T04:00:00.000Z","25,268","25,640","24,724","24,871","-2.00","-1.99","890,195"
"2021-11-08T05:00:00.000Z","24,744","25,527","24,481","25,328","1.84","1.84","823,935"
"2021-11-15T05:00:00.000Z","25,438","25,747","24,825","25,050","-1.10","-1.10","686,161"
"2021-11-22T05:00:00.000Z","25,057","25,100","24,062","24,081","-3.87","-3.87","778,042"
"2021-11-29T05:00:00.000Z","23,910","24,134","23,175","23,767","-1.30","-1.30","1,225,063"
"2021-12-06T05:00:00.000Z","23,420","24,325","23,315","23,996","0.9637","0.9658","941,354"
"2021-12-13T05:00:00.000Z","24,242","24,385","23,156","23,193","-3.35","-3.34","837,645"
"2021-12-20T05:00:00.000Z","23,080","23,383","22,665","23,224","0.1342","0.1364","657,439"
"2021-12-27T05:00:00.000Z","23,282","23,590","22,990","23,398","0.7488","0.7510","394,574"
"2022-01-03T05:00:00.000Z","23,511","23,605","22,710","23,493","0.4091","0.4112","963,141"
"2022-01-10T05:00:00.000Z","23,524","24,561","23,399","24,383","3.79","3.79","1,136,645"
"2022-01-24T05:00:00.000Z","24,693","24,796","23,507","23,550","-3.42","-3.42","963,853"
"2022-01-31T05:00:00.000Z","23,624","24,609","23,470","24,573","4.34","4.35","282,839"
"2022-02-07T05:00:00.000Z","24,609","25,051","24,150","24,907","1.36","1.36","1,195,676"
"2022-02-14T05:00:00.000Z","24,725","24,862","24,220","24,328","-2.32","-2.32","966,395"
"2022-02-28T05:00:00.000Z","22,818","22,938","21,839","21,905","-9.96","-9.96","1,123,372"
"2022-03-07T05:00:00.000Z","21,309","21,327","20,079","20,554","-6.17","-6.17","1,594,377"
"2022-03-14T04:00:00.000Z","20,204","21,646","18,235","21,412","4.18","4.18","2,502,667"
"2022-03-21T04:00:00.000Z","21,823","22,424","21,096","21,405","-0.0351","-0.0329","1,252,911"
"2022-03-28T04:00:00.000Z","21,422","22,391","21,203","22,040","2.97","2.97","1,135,304"
"2022-04-04T04:00:00.000Z","22,227","22,524","21,568","21,872","-0.7602","-0.7580","843,671"
"2022-04-11T04:00:00.000Z","21,688","21,688","20,988","21,518","-1.62","-1.62","756,647"
"2022-04-18T04:00:00.000Z","21,106","21,215","20,185","20,639","-4.09","-4.09","869,405"
"2022-04-25T04:00:00.000Z","20,285","21,177","19,665","21,089","2.18","2.19","1,282,180"
"2022-05-02T04:00:00.000Z","20,928","21,292","19,973","20,002","-5.16","-5.15","681,927"
"2022-05-09T04:00:00.000Z","19,301","20,083","19,179","19,899","-0.5159","-0.5137","909,297"
"2022-05-16T04:00:00.000Z","20,132","20,794","19,765","20,717","4.11","4.12","1,024,382"
"2022-05-23T04:00:00.000Z","20,609","20,780","19,891","20,697","-0.0960","-0.0938","1,004,009"
"2022-06-06T04:00:00.000Z","21,283","22,143","21,030","21,806","5.36","5.36","1,256,381"
"2022-06-13T04:00:00.000Z","21,163","21,546","20,697","21,075","-3.35","-3.35","1,231,280"
"2022-06-27T04:00:00.000Z","21,977","22,449","21,719","21,860","3.72","3.73","1,152,593"
"2022-07-11T04:00:00.000Z","21,471","21,471","20,216","20,298","-7.15","-7.14","1,039,336"
"2022-07-18T04:00:00.000Z","20,480","21,112","20,294","20,609","1.53","1.54","783,446"
"2022-07-25T04:00:00.000Z","20,516","20,952","20,050","20,157","-2.20","-2.19","895,511"
"2022-08-01T04:00:00.000Z","20,027","20,284","19,516","20,202","0.2254","0.2276","961,150"
"2022-08-08T04:00:00.000Z","20,065","20,251","19,469","20,176","-0.1303","-0.1281","777,315"
"2022-08-15T04:00:00.000Z","20,038","20,261","19,657","19,773","-2.00","-1.99","773,938"
"2022-08-22T04:00:00.000Z","19,572","20,185","19,190","20,170","2.01","2.01","899,440"
"2022-08-29T04:00:00.000Z","19,960","20,173","19,342","19,452","-3.56","-3.56","1,013,325"
"2022-09-12T04:00:00.000Z","19,405","19,492","18,678","18,762","-3.55","-3.55","811,045"
"2022-09-19T04:00:00.000Z","18,695","18,861","17,926","17,933","-4.42","-4.41","835,922"
"2022-09-26T04:00:00.000Z","17,782","18,078","17,016","17,223","-3.96","-3.96","1,205,466"
"2022-10-03T04:00:00.000Z","17,050","18,164","16,907","17,740","3.00","3.01","582,873"
"2022-10-10T04:00:00.000Z","17,449","17,449","16,389","16,588","-6.50","-6.49","1,054,155"
"2022-10-17T04:00:00.000Z","16,480","16,923","16,011","16,211","-2.27","-2.27","1,009,419"
"2022-10-24T04:00:00.000Z","15,895","15,994","14,770","14,863","-8.32","-8.31","1,516,876"
"2022-10-31T04:00:00.000Z","14,831","16,512","14,597","16,161","8.73","8.74","1,724,157"
"2022-11-07T05:00:00.000Z","16,032","17,368","15,945","17,326","7.21","7.21","1,588,732"
"2022-11-14T05:00:00.000Z","17,999","18,414","17,519","17,986","3.81","3.81","2,008,925"
"2022-11-21T05:00:00.000Z","17,654","17,759","17,288","17,574","-2.29","-2.29","1,085,636"
"2022-11-28T05:00:00.000Z","17,000","19,237","16,834","18,675","6.27","6.27","2,045,169"
"2022-12-05T05:00:00.000Z","19,222","19,926","18,800","19,901","6.56","6.56","2,063,053"
"2022-12-12T05:00:00.000Z","19,595","19,860","19,131","19,451","-2.26","-2.26","1,357,734"
"2022-12-19T05:00:00.000Z","19,472","19,786","18,885","19,593","0.7321","0.7342","882,871"
"2022-12-27T05:00:00.000Z","19,788","20,100","19,540","19,781","0.9613","0.9635","656,266"
"2023-01-03T05:00:00.000Z","19,570","21,396","19,304","20,992","6.12","6.12","1,093,247"
"2023-01-09T05:00:00.000Z","21,296","21,770","21,188","21,739","3.56","3.56","1,351,063"
"2023-01-23T05:00:00.000Z","22,386","22,701","22,329","22,689","4.37","4.37","446,722"
"2023-01-30T05:00:00.000Z","22,580","22,624","21,460","21,660","-4.53","-4.53","1,447,163"
"2023-02-06T05:00:00.000Z","21,349","21,638","21,086","21,190","-2.17","-2.17","970,343"
"2023-02-13T05:00:00.000Z","20,910","21,307","20,704","20,720","-2.22","-2.22","913,650"
"2023-02-27T05:00:00.000Z","19,821","20,727","19,783","20,568","-0.7349","-0.7327","1,175,785"
"2023-03-06T05:00:00.000Z","20,438","21,006","19,282","19,320","-6.07","-6.06","1,454,506"
"2023-03-13T04:00:00.000Z","19,412","19,792","19,109","19,519","1.03","1.03","1,617,471"
"2023-03-20T04:00:00.000Z","19,353","20,118","18,829","19,916","2.03","2.04","1,197,097"
"2023-03-27T04:00:00.000Z","19,852","20,722","19,509","20,400","2.43","2.43","1,306,310"
"2023-04-03T04:00:00.000Z","20,380","20,475","20,099","20,331","-0.3378","-0.3356","720,967"
"2023-04-10T04:00:00.000Z","20,567","20,751","19,886","20,439","0.5293","0.5315","983,215"
"2023-04-17T04:00:00.000Z","20,375","20,865","19,975","20,076","-1.78","-1.77","1,248,605"
"2023-04-24T04:00:00.000Z","20,050","20,168","19,521","19,895","-0.9024","-0.9002","1,111,053"
"2023-05-01T04:00:00.000Z","20,123","20,286","19,539","20,049","0.7778","0.7800","944,760"
"2023-05-08T04:00:00.000Z","20,128","20,322","19,568","19,627","-2.11","-2.10","1,560,351"
"2023-05-15T04:00:00.000Z","19,525","20,183","19,353","19,451","-0.9001","-0.8979","1,060,163"
"2023-05-22T04:00:00.000Z","19,479","19,806","18,621","18,747","-3.62","-3.62","883,558"
"2023-06-05T04:00:00.000Z","19,015","19,464","18,896","19,390","3.43","3.43","1,073,121"
"2023-06-12T04:00:00.000Z","19,441","20,156","19,256","20,040","3.35","3.36","1,287,695"
"2023-06-26T04:00:00.000Z","18,846","19,226","18,767","18,916","-5.61","-5.61","936,069"
"2023-07-03T04:00:00.000Z","19,003","19,449","18,280","18,366","-2.91","-2.91","1,038,746"
"2023-07-10T04:00:00.000Z","18,748","19,535","18,418","19,414","5.71","5.71","1,107,653"
"2023-07-17T04:00:00.000Z","19,324","19,324","18,711","19,075","-1.74","-1.74","801,914"
"2023-07-24T04:00:00.000Z","18,868","19,941","18,562","19,917","4.41","4.41","1,414,390"
"2023-07-31T04:00:00.000Z","20,238","20,361","19,369","19,539","-1.89","-1.89","1,555,928"
"2023-08-07T04:00:00.000Z","19,475","19,582","19,030","19,075","-2.38","-2.37","1,399,448"
"2023-08-14T04:00:00.000Z","18,697","18,793","17,901","17,951","-5.89","-5.89","1,559,287"
"2023-08-21T04:00:00.000Z","17,798","18,273","17,574","17,956","0.0308","0.0330","1,376,386"
"2023-08-28T04:00:00.000Z","18,519","18,742","18,113","18,382","2.37","2.37","1,342,063"
"2023-09-11T04:00:00.000Z","17,942","18,373","17,842","18,183","-1.08","-1.08","1,107,075"
"2023-09-18T04:00:00.000Z","18,069","18,115","17,574","18,057","-0.6899","-0.6877","909,749"
"2023-09-25T04:00:00.000Z","18,047","18,047","17,353","17,810","-1.37","-1.37","887,045"
"2023-10-02T04:00:00.000Z","17,546","17,604","17,094","17,486","-1.82","-1.82","562,701"
"2023-10-09T04:00:00.000Z","17,500","18,291","17,448","17,813","1.87","1.87","1,084,851"
"2023-10-16T04:00:00.000Z","17,803","17,858","17,118","17,172","-3.60","-3.60","983,545"
"2023-10-23T04:00:00.000Z","17,053","17,498","16,880","17,399","1.32","1.32","903,541"
"2023-10-30T04:00:00.000Z","17,226","17,729","16,979","17,664","1.53","1.53","1,010,876"
"2023-11-06T05:00:00.000Z","17,914","18,038","17,178","17,203","-2.61","-2.61","1,019,439"
"2023-11-13T05:00:00.000Z","17,263","18,175","17,127","17,454","1.46","1.46","962,350"
"2023-11-20T05:00:00.000Z","17,626","18,058","17,533","17,559","0.6029","0.6051","658,905"
"2023-11-27T05:00:00.000Z","17,678","17,678","16,830","16,830","-4.15","-4.15","1,154,703"
"2023-12-04T05:00:00.000Z","16,919","16,942","16,158","16,334","-2.95","-2.94","1,096,986"
"2023-12-11T05:00:00.000Z","16,149","16,964","15,972","16,792","2.80","2.80","1,261,834"
"2023-12-18T05:00:00.000Z","16,670","16,858","16,272","16,340","-2.69","-2.69","833,736"
"2023-12-26T05:00:00.000Z","16,562","17,095","16,439","17,047","4.33","4.33","609,943"
"2024-01-02T05:00:00.000Z","17,135","17,135","16,456","16,535","-3.00","-3.00","702,408"
"2024-01-08T05:00:00.000Z","16,582","16,592","16,036","16,245","-1.76","-1.76","945,813"
"2024-01-22T05:00:00.000Z","15,349","16,255","14,794","15,952","-1.80","-1.80","1,662,450"
"2024-01-29T05:00:00.000Z","16,046","16,258","15,412","15,534","-2.62","-2.62","1,301,418"
"2024-02-05T05:00:00.000Z","15,337","16,408","15,337","15,747","1.37","1.37","1,112,317"
"2024-02-12T05:00:00.000Z","15,579","16,394","15,456","16,340","3.77","3.77","420,289"
"2024-02-26T05:00:00.000Z","16,685","16,844","16,321","16,589","1.53","1.53","1,352,667"
"2024-03-04T05:00:00.000Z","16,630","16,646","16,096","16,353","-1.42","-1.42","1,283,734"
"2024-03-11T04:00:00.000Z","16,416","17,215","16,416","16,721","2.25","2.25","1,577,259"
"2024-03-18T04:00:00.000Z","16,690","16,974","16,342","16,499","-1.32","-1.32","1,329,841"
"2024-03-25T04:00:00.000Z","16,532","16,729","16,346","16,541","0.2542","0.2564","1,134,358"
"2024-04-01T04:00:00.000Z","16,812","17,007","16,480","16,724","1.10","1.11","845,490"
"2024-04-08T04:00:00.000Z","16,651","17,191","16,581","16,722","-0.0133","-0.0112","1,262,677"
"2024-04-15T04:00:00.000Z","16,487","16,647","16,044","16,224","-2.98","-2.97","1,472,699"
"2024-04-22T04:00:00.000Z","16,411","17,758","16,411","17,651","8.80","8.80","1,622,172"
"2024-04-29T04:00:00.000Z","17,738","18,604","17,679","18,476","4.67","4.67","1,343,189"
"2024-05-06T04:00:00.000Z","18,489","18,993","18,278","18,964","2.64","2.64","1,825,658"
"2024-05-13T04:00:00.000Z","18,905","19,602","18,828","19,554","3.11","3.11","1,740,538"
"2024-05-20T04:00:00.000Z","19,621","19,706","18,532","18,609","-4.83","-4.83","1,657,105"
"2024-06-03T04:00:00.000Z","18,284","18,725","18,284","18,367","-1.30","-1.30","1,547,101"
"2024-06-10T04:00:00.000Z","18,163","18,268","17,849","17,942","-2.31","-2.31","1,162,047"
"2024-06-17T04:00:00.000Z","17,849","18,520","17,753","18,029","0.4835","0.4856","1,077,756"
"2024-06-24T04:00:00.000Z","17,906","18,231","17,583","17,719","-1.72","-1.72","1,299,118"
"2024-07-01T04:00:00.000Z","17,669","18,133","17,669","17,800","0.4571","0.4593","935,053"
"2024-07-08T04:00:00.000Z","17,668","18,317","17,376","18,293","2.77","2.78","1,290,048"
"2024-07-15T04:00:00.000Z","18,201","18,243","17,376","17,418","-4.79","-4.78","1,224,825"
"2024-07-22T04:00:00.000Z","17,465","17,708","16,925","17,021","-2.28","-2.27","1,153,687"
"2024-07-29T04:00:00.000Z","17,196","17,409","16,866","16,946","-0.4453","-0.4432","1,185,775"
"2024-08-05T04:00:00.000Z","16,677","17,252","16,441","17,090","0.8540","0.8562","1,262,061"
"2024-08-12T04:00:00.000Z","17,103","17,474","16,926","17,430","1.99","1.99","1,026,135"
"2024-08-19T04:00:00.000Z","17,570","17,686","17,232","17,612","1.04","1.05","1,138,345"
"2024-08-26T04:00:00.000Z","17,709","18,203","17,503","17,989","2.14","2.14","1,446,937"
"2024-09-09T04:00:00.000Z","17,262","17,541","16,964","17,369","-3.45","-3.44","1,421,386"
"2024-09-16T04:00:00.000Z","17,253","18,355","17,177","18,259","5.12","5.12","1,023,563"
"2024-09-23T04:00:00.000Z","18,237","20,743","18,213","20,632","13.00","13.00","3,232,478"
"2024-09-30T04:00:00.000Z","21,175","22,742","20,790","22,737","10.20","10.20","2,761,548"
"2024-10-07T04:00:00.000Z","22,948","23,242","20,191","21,252","-6.53","-6.53","3,034,981"
"2024-10-14T04:00:00.000Z","21,229","21,349","19,977","20,804","-2.11","-2.11","2,304,157"
"2024-10-21T04:00:00.000Z","20,731","20,942","20,380","20,590","-1.03","-1.03","1,558,380"
"2024-10-28T04:00:00.000Z","20,593","20,890","20,270","20,506","-0.4066","-0.4044","1,625,989"
"2024-11-04T05:00:00.000Z","20,584","21,355","20,362","20,728","1.08","1.08","1,798,576"
"2024-11-11T05:00:00.000Z","20,258","20,517","19,332","19,426","-6.28","-6.28","1,708,859"
"2024-11-18T05:00:00.000Z","19,596","19,781","19,135","19,230","-1.01","-1.01","1,308,069"
"2024-11-25T05:00:00.000Z","19,307","19,351","19,054","19,159","-0.3680","-0.3659","677,030"
